x1,condition,binchoice,bincorrect,x2,xavg,estim,subj
45.125,-1,-1,1,53.5,49.3125,NaN,18
48.625,-1,-1,1,60.5,54.5625,NaN,18
53.875,-1,1,1,59.125,56.5,NaN,18
52.875,0,NaN,0,41,46.9375,45,18
46.25,0,NaN,0,54.875,50.5625,50,18
50.375,1,1,1,48,49.1875,55,18
54.625,-1,1,1,41.875,48.25,NaN,18
44.875,1,-1,1,54,49.4375,48,18
51.125,0,NaN,0,46.5,48.8125,58,18
52.75,-1,1,1,37.625,45.1875,NaN,18
45.75,-1,1,0,51.625,48.6875,NaN,18
51.75,-1,1,1,44.5,48.125,NaN,18
46,0,NaN,0,62,54,55,18
53,-1,1,1,42.125,47.5625,NaN,18
46.875,0,NaN,0,60,53.4375,53,18
46,-1,-1,1,52.625,49.3125,NaN,18
54.5,0,NaN,0,42.375,48.4375,48,18
52.875,0,NaN,0,55.25,54.0625,57,18
53.875,0,NaN,0,41.125,47.5,45,18
53.5,-1,1,1,54.625,54.0625,NaN,18
52.125,1,1,1,54,53.0625,55,18
51.5,0,NaN,0,61.25,56.375,54,18
45.875,-1,1,0,45.375,45.625,NaN,18
54.375,1,1,1,52,53.1875,60,18
46.625,0,NaN,0,54.75,50.6875,55,18
54.25,-1,1,1,45.25,49.75,NaN,18
48.125,1,-1,1,57.25,52.6875,45,18
51,-1,1,1,53.5,52.25,NaN,18
45.125,0,NaN,0,39,42.0625,40,18
47.75,0,NaN,0,44.25,46,44,18
55,1,-1,0,61.125,58.0625,53,18
51.875,0,NaN,0,57.125,54.5,53,18
47.375,1,-1,1,61.875,54.625,50,18
46.625,1,-1,1,61.625,54.125,58,18
53,-1,1,1,52.75,52.875,NaN,18
46.125,1,-1,1,46.25,46.1875,45,18
52,0,NaN,0,46.5,49.25,43,18
45.875,1,-1,1,46,45.9375,45,18
44.875,-1,-1,1,57.125,51,NaN,18
54.375,0,NaN,0,47.875,51.125,55,18
45.875,0,NaN,0,61.125,53.5,50,18
45.125,-1,-1,1,59.875,52.5,NaN,18
47.125,-1,-1,1,59.25,53.1875,NaN,18
44.875,1,-1,1,60.875,52.875,46,18
47.75,0,NaN,0,59.625,53.6875,45,18
50.5,0,NaN,0,57.25,53.875,60,18
51,-1,1,1,54.625,52.8125,NaN,18
54.375,1,1,1,52.5,53.4375,48,18
46.125,1,-1,1,58.625,52.375,50,18
46.875,-1,1,0,54.5,50.6875,NaN,18
47.5,0,NaN,0,39.5,43.5,46,18
51.125,1,1,1,45.625,48.375,50,18
44.25,1,-1,1,45.875,45.0625,43,18
50.5,1,1,1,62.25,56.375,53,18
51.75,1,1,1,60.5,56.125,59,18
53.125,-1,1,1,58.5,55.8125,NaN,18
45.5,0,NaN,0,42.375,43.9375,45,18
50.5,-1,-1,0,46.125,48.3125,NaN,18
53.25,-1,1,1,44.375,48.8125,NaN,18
55.25,1,1,1,55.375,55.3125,57,18
55.625,-1,1,1,57.25,56.4375,NaN,18
51.5,0,NaN,0,47.75,49.625,53,18
53.125,-1,-1,0,40.625,46.875,NaN,19
48.75,1,-1,1,44.375,46.5625,48,19
55.25,-1,1,1,42.25,48.75,NaN,19
50.75,-1,-1,0,46.625,48.6875,NaN,19
48.375,1,-1,1,47.875,48.125,49,19
54.5,0,NaN,0,41.125,47.8125,52,19
45.375,1,-1,1,41.625,43.5,49,19
47.5,1,-1,1,38.625,43.0625,48,19
47.75,1,-1,1,57.5,52.625,55,19
52,0,NaN,0,39.5,45.75,46,19
45.875,-1,-1,1,45.75,45.8125,NaN,19
46.625,1,-1,1,38.375,42.5,51,19
47.5,0,NaN,0,47.875,47.6875,50,19
47.75,-1,-1,1,52.125,49.9375,NaN,19
47.25,1,-1,1,41.375,44.3125,49,19
52.625,-1,1,1,58.375,55.5,NaN,19
50.625,-1,1,1,50.5,50.5625,NaN,19
48.625,0,NaN,0,42.375,45.5,48,19
53.625,-1,-1,0,46.5,50.0625,NaN,19
52.25,1,-1,0,39.25,45.75,46,19
51.625,0,NaN,0,48.375,50,55,19
54.75,1,1,1,47.25,51,54,19
47.375,-1,-1,1,58.25,52.8125,NaN,19
46.75,0,NaN,0,47.75,47.25,57,19
53.25,1,1,1,58.75,56,56,19
52.125,-1,1,1,48.75,50.4375,NaN,19
44.25,1,-1,1,48.25,46.25,44,19
54.125,-1,1,1,44.5,49.3125,NaN,19
47.5,-1,1,0,41.5,44.5,NaN,19
46.875,0,NaN,0,39.875,43.375,43,19
53.375,1,1,1,42,47.6875,53,19
51.25,-1,1,1,45.75,48.5,NaN,19
55.375,0,NaN,0,37.625,46.5,49,19
47,0,NaN,0,46.5,46.75,52,19
54.875,-1,1,1,58.125,56.5,NaN,19
50.25,-1,1,1,58,54.125,NaN,19
50.875,-1,1,1,42.375,46.625,NaN,19
52.375,0,NaN,0,54.5,53.4375,50,19
53.375,0,NaN,0,38,45.6875,52,19
54.625,1,1,1,58,56.3125,48,19
46.25,-1,-1,1,46.625,46.4375,NaN,19
44.625,0,NaN,0,47.375,46,46,19
54.875,0,NaN,0,58.375,56.625,51,19
46.5,-1,-1,1,47.5,47,NaN,19
51.125,1,1,1,54.625,52.875,49,19
55.875,0,NaN,0,58.5,57.1875,55,19
47.25,1,1,0,54,50.625,57,19
47.125,-1,1,0,60.875,54,NaN,19
54,-1,1,1,62.375,58.1875,NaN,19
46.875,-1,1,0,60,53.4375,NaN,19
51.25,1,1,1,58.875,55.0625,52,19
48.5,-1,-1,1,59.375,53.9375,NaN,19
45.5,1,1,0,59.25,52.375,51,19
48.625,-1,1,0,48.5,48.5625,NaN,19
48.75,0,NaN,0,54,51.375,50,19
45.125,0,NaN,0,48.75,46.9375,49,19
51.75,1,1,1,45.5,48.625,53,19
53.75,1,-1,0,53.125,53.4375,54,19
46.375,1,-1,1,46.875,46.625,52,19
55.25,1,1,1,55.625,55.4375,53,19
52.875,-1,-1,0,62.875,57.875,NaN,19
47.5,1,-1,1,51.375,49.4375,53,19
48.5,0,NaN,0,42.125,45.3125,48,19
44.75,0,NaN,0,40.375,42.5625,42,19
50.75,-1,1,1,51.75,51.25,NaN,19
51.125,1,-1,0,57.625,54.375,49,19
53.625,1,1,1,46.625,50.125,50,19
48,0,NaN,0,46.375,47.1875,45,19
53.25,0,NaN,0,53.5,53.375,48,19
48.625,-1,-1,1,62.375,55.5,NaN,19
47,-1,-1,1,39.875,43.4375,NaN,19
54.625,0,NaN,0,58.75,56.6875,53,19
52.5,-1,1,1,58.25,55.375,NaN,19
54.625,-1,1,1,57.75,56.1875,NaN,19
53.75,-1,-1,0,59.875,56.8125,NaN,19
55.375,1,1,1,47.125,51.25,54,19
47.25,1,-1,1,44.75,46,50,19
50.75,-1,1,1,58,54.375,NaN,19
51.5,0,NaN,0,42.25,46.875,52,19
45.25,-1,-1,1,46.125,45.6875,NaN,19
52.25,-1,-1,0,44.875,48.5625,NaN,19
52.875,1,1,1,62.5,57.6875,60,19
47.5,-1,-1,1,42.125,44.8125,NaN,19
54.625,0,NaN,0,37.25,45.9375,48,19
45.5,1,-1,1,40.5,43,44,19
44.375,1,-1,1,37.625,41,42,19
44.5,0,NaN,0,40.625,42.5625,53,19
51.875,-1,1,1,44.625,48.25,NaN,19
48.25,-1,1,0,57.5,52.875,NaN,19
54.125,1,1,1,53.5,53.8125,52,19
46.875,1,-1,1,61.5,54.1875,59,19
45.875,-1,-1,1,58.625,52.25,NaN,19
48.625,1,-1,1,38.125,43.375,49,19
54.125,0,NaN,0,55.75,54.9375,53,19
48,1,-1,1,52.25,50.125,52,19
54.375,1,1,1,54.375,54.375,50,19
51.625,-1,-1,0,52.25,51.9375,NaN,19
51,0,NaN,0,47.75,49.375,49,19
51.25,-1,1,1,61.25,56.25,NaN,19
52.125,-1,1,1,39.625,45.875,NaN,19
55,-1,1,1,46.5,50.75,NaN,19
53.375,-1,1,1,40.625,47,NaN,19
47,-1,1,0,55.125,51.0625,NaN,19
55.25,0,NaN,0,51,53.125,48,19
47.625,1,-1,1,59.375,53.5,46,19
47.875,-1,-1,1,57.625,52.75,NaN,19
47.75,0,NaN,0,46.625,47.1875,45,19
51.75,1,-1,0,55,53.375,46,19
54.5,-1,-1,0,41.375,47.9375,NaN,19
52,0,NaN,0,58.875,55.4375,49,19
47.125,0,NaN,0,42.5,44.8125,47,19
44.625,1,-1,1,46.125,45.375,51,19
55.25,0,NaN,0,48.125,51.6875,48,19
45.875,0,NaN,0,38.875,42.375,48,19
47.75,-1,-1,1,54,50.875,NaN,19
48,-1,-1,1,51.5,49.75,NaN,19
48.75,0,NaN,0,54.125,51.4375,47,19
54,-1,-1,0,40.25,47.125,NaN,19
51.875,0,NaN,0,41.375,46.625,50,19
44.375,-1,-1,1,61.125,52.75,NaN,19
46,1,-1,1,60.625,53.3125,53,19
54.25,1,1,1,53.75,54,52,19
53.125,0,NaN,0,60.875,57,60,19
52.875,0,NaN,0,47.375,50.125,51,19
54.625,1,1,1,50.875,52.75,50,19
52.125,-1,-1,0,60.375,56.25,NaN,19
51.25,0,NaN,0,62.875,57.0625,49,19
48.5,-1,1,0,42.75,45.625,NaN,19
50.75,1,1,1,48.25,49.5,51,19
45.875,0,NaN,0,50.5,48.1875,51,19
47.625,-1,-1,1,40.5,44.0625,NaN,19
47.25,1,-1,1,59.125,53.1875,48,19
48.5,-1,1,0,47.5,48,NaN,19
45.25,1,-1,1,46.875,46.0625,49,19
50.5,0,NaN,0,48.75,49.625,46,19
47.125,0,NaN,0,61.375,54.25,49,19
55.125,-1,1,1,44.75,49.9375,NaN,19
45.5,0,NaN,0,53.25,49.375,45,19
45.5,1,-1,1,57.125,51.3125,54,19
51.25,1,-1,0,58.125,54.6875,49,19
54.625,-1,-1,0,39.125,46.875,NaN,19
50.625,-1,-1,0,59.375,55,NaN,19
44.5,-1,-1,1,59.25,51.875,NaN,19
46.125,-1,-1,1,60.625,53.375,NaN,19
54.125,0,NaN,0,50.5,52.3125,45,19
45.875,0,NaN,0,61.125,53.5,49,19
44.5,-1,-1,1,37.75,41.125,NaN,19
51.25,-1,1,1,58.25,54.75,NaN,19
44.75,0,NaN,0,58.125,51.4375,52,19
51.25,-1,-1,0,54.125,52.6875,NaN,19
45.75,1,-1,1,50.375,48.0625,45,19
50.25,-1,-1,0,59.75,55,NaN,19
54,1,-1,0,39.5,46.75,46,19
53,-1,-1,0,53,53,NaN,19
54.125,1,1,1,51.25,52.6875,52,19
46.125,1,-1,1,59.75,52.9375,52,19
52.125,1,-1,0,55.25,53.6875,50,19
47.625,0,NaN,0,57.75,52.6875,51,19
50.375,0,NaN,0,46,48.1875,50,19
55.875,-1,1,1,37.5,46.6875,NaN,19
53.75,-1,1,1,45.375,49.5625,NaN,19
48.125,1,-1,1,57.125,52.625,52,19
55.25,-1,1,1,62.875,59.0625,NaN,19
51.75,-1,1,1,38.625,45.1875,NaN,19
55,1,1,1,41.25,48.125,49,19
48.375,1,1,0,45,46.6875,46,19
52.75,-1,1,1,57.375,55.0625,NaN,19
47.375,-1,1,0,40.375,43.875,NaN,19
52.125,-1,-1,0,53,52.5625,NaN,19
45.5,0,NaN,0,53.375,49.4375,43,19
54,0,NaN,0,45,49.5,42,19
44.5,-1,-1,1,58.5,51.5,NaN,19
52.125,-1,-1,0,57.5,54.8125,NaN,19
54.5,0,NaN,0,46.75,50.625,48,19
54.625,-1,-1,0,47.375,51,NaN,19
48.625,-1,-1,1,44.75,46.6875,NaN,19
48.25,-1,-1,1,45.5,46.875,NaN,19
47.25,0,NaN,0,45.375,46.3125,41,19
53.125,0,NaN,0,40.75,46.9375,43,19
44.375,1,-1,1,50.125,47.25,42,19
48.25,1,-1,1,44.625,46.4375,49,19
47.25,-1,-1,1,48.75,48,NaN,19
47,-1,-1,1,54.625,50.8125,NaN,19
48.5,-1,-1,1,58.125,53.3125,NaN,19
55.125,0,NaN,0,38.25,46.6875,42,19
45.625,-1,-1,1,53.5,49.5625,NaN,19
50.625,-1,-1,0,48.5,49.5625,NaN,19
54.25,-1,1,1,44.5,49.375,NaN,19
48.5,0,NaN,0,57.375,52.9375,48,19
50.25,0,NaN,0,58,54.125,50,19
54.25,-1,1,1,45,49.625,NaN,19
46.875,-1,-1,1,51.75,49.3125,NaN,19
48.25,-1,-1,1,37.75,43,NaN,19
54.625,-1,-1,0,42.375,48.5,NaN,19
48.5,-1,-1,1,44.5,46.5,NaN,19
50.625,0,NaN,0,61.875,56.25,40,19
47,-1,-1,1,62,54.5,NaN,19
48.625,-1,-1,1,62.375,55.5,NaN,19
52.25,-1,-1,0,42.75,47.5,NaN,19
45,0,NaN,0,42.875,43.9375,40,19
46.125,0,NaN,0,44.125,45.125,41,19
47.25,1,-1,1,59.875,53.5625,47,19
47.25,1,-1,1,46.375,46.8125,48,19
54.125,-1,1,1,62.75,58.4375,NaN,19
52.625,-1,-1,0,60,56.3125,NaN,19
50.875,-1,1,1,45.375,48.125,NaN,19
45.5,-1,-1,1,51.875,48.6875,NaN,19
46.625,1,-1,1,45.25,45.9375,38,19
50.375,0,NaN,0,47.25,48.8125,42,19
47.875,1,-1,1,47.625,47.75,45,19
46.625,1,1,0,44.125,45.375,49,19
47.625,-1,-1,1,57.625,52.625,NaN,19
45,-1,-1,1,47.375,46.1875,NaN,19
44.875,-1,-1,1,40.125,42.5,NaN,19
47.5,0,NaN,0,38.5,43,43,19
44.625,0,NaN,0,57.25,50.9375,48,19
53.875,1,1,1,50.625,52.25,50,19
52.25,-1,-1,0,52.125,52.1875,NaN,19
55.125,0,NaN,0,45.25,50.1875,45,19
53.625,0,NaN,0,46.625,50.125,51,19
51.875,-1,1,1,39.125,45.5,NaN,19
53.25,-1,1,1,53.125,53.1875,NaN,19
54.5,0,NaN,0,57.875,56.1875,49,19
44.125,-1,1,0,59.375,51.75,NaN,19
47.375,-1,-1,1,38.75,43.0625,NaN,19
46.625,0,NaN,0,58.5,52.5625,50,19
44.75,-1,-1,1,52.25,48.5,NaN,19
47,0,NaN,0,46.125,46.5625,50,19
54,1,1,1,60.75,57.375,51,19
53.5,0,NaN,0,48,50.75,51,19
45.625,-1,-1,1,55.5,50.5625,NaN,19
55.125,-1,-1,0,61.75,58.4375,NaN,19
47.375,0,NaN,0,37.5,42.4375,46,19
45.5,1,-1,1,58.25,51.875,56,19
45.5,0,NaN,0,53.25,49.375,47,19
53.875,1,-1,0,59.625,56.75,52,19
51.75,1,-1,0,48.25,50,47,19
48.25,1,1,0,60.5,54.375,50,19
45.125,-1,-1,1,53.5,49.3125,NaN,19
48.625,-1,-1,1,60.5,54.5625,NaN,19
53.875,-1,1,1,59.125,56.5,NaN,19
52.875,0,NaN,0,41,46.9375,49,19
46.25,0,NaN,0,54.875,50.5625,47,19
50.375,1,1,1,48,49.1875,51,19
54.625,-1,1,1,41.875,48.25,NaN,19
44.875,1,-1,1,54,49.4375,47,19
51.125,0,NaN,0,46.5,48.8125,49,19
52.75,-1,1,1,37.625,45.1875,NaN,19
45.75,-1,-1,1,51.625,48.6875,NaN,19
51.75,-1,1,1,44.5,48.125,NaN,19
46,0,NaN,0,62,54,49,19
53,-1,-1,0,42.125,47.5625,NaN,19
46.875,0,NaN,0,60,53.4375,50,19
46,-1,-1,1,52.625,49.3125,NaN,19
54.5,0,NaN,0,42.375,48.4375,44,19
52.875,0,NaN,0,55.25,54.0625,47,19
53.875,0,NaN,0,41.125,47.5,45,19
53.5,-1,-1,0,54.625,54.0625,NaN,19
52.125,1,-1,0,54,53.0625,47,19
51.5,0,NaN,0,61.25,56.375,52,19
45.875,-1,1,0,45.375,45.625,NaN,19
54.375,1,1,1,52,53.1875,55,19
46.625,0,NaN,0,54.75,50.6875,50,19
54.25,-1,1,1,45.25,49.75,NaN,19
48.125,1,-1,1,57.25,52.6875,54,19
51,-1,-1,0,53.5,52.25,NaN,19
45.125,0,NaN,0,39,42.0625,45,19
47.75,0,NaN,0,44.25,46,45,19
55,1,-1,0,61.125,58.0625,48,19
51.875,0,NaN,0,57.125,54.5,50,19
47.375,1,-1,1,61.875,54.625,51,19
46.625,1,-1,1,61.625,54.125,49,19
53,-1,1,1,52.75,52.875,NaN,19
46.125,1,-1,1,46.25,46.1875,46,19
52,0,NaN,0,46.5,49.25,46,19
45.875,1,-1,1,46,45.9375,43,19
44.875,-1,-1,1,57.125,51,NaN,19
54.375,0,NaN,0,47.875,51.125,47,19
45.875,0,NaN,0,61.125,53.5,48,19
45.125,-1,-1,1,59.875,52.5,NaN,19
47.125,-1,-1,1,59.25,53.1875,NaN,19
44.875,1,-1,1,60.875,52.875,56,19
47.75,0,NaN,0,59.625,53.6875,53,19
50.5,0,NaN,0,57.25,53.875,48,19
51,-1,-1,0,54.625,52.8125,NaN,19
54.375,1,-1,0,52.5,53.4375,48,19
46.125,1,-1,1,58.625,52.375,62,19
46.875,-1,-1,1,54.5,50.6875,NaN,19
47.5,0,NaN,0,39.5,43.5,48,19
51.125,1,-1,0,45.625,48.375,51,19
44.25,1,-1,1,45.875,45.0625,43,19
50.5,1,1,1,62.25,56.375,52,19
51.75,1,-1,0,60.5,56.125,46,19
53.125,-1,1,1,58.5,55.8125,NaN,19
45.5,0,NaN,0,42.375,43.9375,45,19
50.5,-1,-1,0,46.125,48.3125,NaN,19
53.25,-1,-1,0,44.375,48.8125,NaN,19
55.25,1,1,1,55.375,55.3125,59,19
55.625,-1,1,1,57.25,56.4375,NaN,19
51.5,0,NaN,0,47.75,49.625,47,19
53.125,-1,1,1,40.625,46.875,NaN,20
48.75,1,-1,1,44.375,46.5625,44,20
55.25,-1,1,1,42.25,48.75,NaN,20
50.75,-1,1,1,46.625,48.6875,NaN,20
48.375,1,1,0,47.875,48.125,51,20
54.5,0,NaN,0,41.125,47.8125,53,20
45.375,1,-1,1,41.625,43.5,48,20
47.5,1,1,0,38.625,43.0625,52,20
47.75,1,1,0,57.5,52.625,53,20
52,0,NaN,0,39.5,45.75,54,20
45.875,-1,1,0,45.75,45.8125,NaN,20
46.625,1,1,0,38.375,42.5,37,20
47.5,0,NaN,0,47.875,47.6875,50,20
47.75,-1,1,0,52.125,49.9375,NaN,20
47.25,1,-1,1,41.375,44.3125,41,20
52.625,-1,1,1,58.375,55.5,NaN,20
50.625,-1,1,1,50.5,50.5625,NaN,20
48.625,0,NaN,0,42.375,45.5,50,20
53.625,-1,1,1,46.5,50.0625,NaN,20
52.25,1,1,1,39.25,45.75,39,20
51.625,0,NaN,0,48.375,50,45,20
54.75,1,1,1,47.25,51,52,20
47.375,-1,-1,1,58.25,52.8125,NaN,20
46.75,0,NaN,0,47.75,47.25,42,20
53.25,1,1,1,58.75,56,54,20
52.125,-1,1,1,48.75,50.4375,NaN,20
44.25,1,-1,1,48.25,46.25,43,20
54.125,-1,1,1,44.5,49.3125,NaN,20
47.5,-1,-1,1,41.5,44.5,NaN,20
46.875,0,NaN,0,39.875,43.375,44,20
53.375,1,1,1,42,47.6875,50,20
51.25,-1,-1,0,45.75,48.5,NaN,20
55.375,0,NaN,0,37.625,46.5,55,20
47,0,NaN,0,46.5,46.75,52,20
54.875,-1,1,1,58.125,56.5,NaN,20
50.25,-1,-1,0,58,54.125,NaN,20
50.875,-1,1,1,42.375,46.625,NaN,20
52.375,0,NaN,0,54.5,53.4375,52,20
53.375,0,NaN,0,38,45.6875,37,20
54.625,1,-1,0,58,56.3125,55,20
46.25,-1,1,0,46.625,46.4375,NaN,20
44.625,0,NaN,0,47.375,46,51,20
54.875,0,NaN,0,58.375,56.625,51,20
46.5,-1,1,0,47.5,47,NaN,20
51.125,1,-1,0,54.625,52.875,61,20
55.875,0,NaN,0,58.5,57.1875,50,20
47.25,1,1,0,54,50.625,54,20
47.125,-1,1,0,60.875,54,NaN,20
54,-1,1,1,62.375,58.1875,NaN,20
46.875,-1,1,0,60,53.4375,NaN,20
51.25,1,1,1,58.875,55.0625,62,20
48.5,-1,-1,1,59.375,53.9375,NaN,20
45.5,1,-1,1,59.25,52.375,58,20
48.625,-1,-1,1,48.5,48.5625,NaN,20
48.75,0,NaN,0,54,51.375,53,20
45.125,0,NaN,0,48.75,46.9375,43,20
51.75,1,1,1,45.5,48.625,50,20
53.75,1,1,1,53.125,53.4375,51,20
46.375,1,-1,1,46.875,46.625,49,20
55.25,1,1,1,55.625,55.4375,52,20
52.875,-1,1,1,62.875,57.875,NaN,20
47.5,1,-1,1,51.375,49.4375,51,20
48.5,0,NaN,0,42.125,45.3125,50,20
44.75,0,NaN,0,40.375,42.5625,53,20
50.75,-1,-1,0,51.75,51.25,NaN,20
51.125,1,-1,0,57.625,54.375,56,20
53.625,1,1,1,46.625,50.125,50,20
48,0,NaN,0,46.375,47.1875,48,20
53.25,0,NaN,0,53.5,53.375,59,20
48.625,-1,1,0,62.375,55.5,NaN,20
47,-1,-1,1,39.875,43.4375,NaN,20
54.625,0,NaN,0,58.75,56.6875,51,20
52.5,-1,1,1,58.25,55.375,NaN,20
54.625,-1,1,1,57.75,56.1875,NaN,20
53.75,-1,1,1,59.875,56.8125,NaN,20
55.375,1,1,1,47.125,51.25,53,20
47.25,1,-1,1,44.75,46,46,20
50.75,-1,-1,0,58,54.375,NaN,20
51.5,0,NaN,0,42.25,46.875,44,20
45.25,-1,1,0,46.125,45.6875,NaN,20
52.25,-1,1,1,44.875,48.5625,NaN,20
52.875,1,1,1,62.5,57.6875,64,20
47.5,-1,1,0,42.125,44.8125,NaN,20
54.625,0,NaN,0,37.25,45.9375,46,20
45.5,1,1,0,40.5,43,51,20
44.375,1,1,0,37.625,41,51,20
44.5,0,NaN,0,40.625,42.5625,49,20
51.875,-1,-1,0,44.625,48.25,NaN,20
48.25,-1,1,0,57.5,52.875,NaN,20
54.125,1,1,1,53.5,53.8125,52,20
46.875,1,1,0,61.5,54.1875,56,20
45.875,-1,1,0,58.625,52.25,NaN,20
48.625,1,1,0,38.125,43.375,51,20
54.125,0,NaN,0,55.75,54.9375,53,20
48,1,1,0,52.25,50.125,52,20
54.375,1,1,1,54.375,54.375,48,20
51.625,-1,1,1,52.25,51.9375,NaN,20
51,0,NaN,0,47.75,49.375,47,20
51.25,-1,-1,0,61.25,56.25,NaN,20
52.125,-1,-1,0,39.625,45.875,NaN,20
55,-1,1,1,46.5,50.75,NaN,20
53.375,-1,1,1,40.625,47,NaN,20
47,-1,1,0,55.125,51.0625,NaN,20
55.25,0,NaN,0,51,53.125,54,20
47.625,1,1,0,59.375,53.5,55,20
47.875,-1,1,0,57.625,52.75,NaN,20
47.75,0,NaN,0,46.625,47.1875,46,20
51.75,1,1,1,55,53.375,52,20
54.5,-1,1,1,41.375,47.9375,NaN,20
52,0,NaN,0,58.875,55.4375,52,20
47.125,0,NaN,0,42.5,44.8125,49,20
44.625,1,1,0,46.125,45.375,45,20
55.25,0,NaN,0,48.125,51.6875,52,20
45.875,0,NaN,0,38.875,42.375,50,20
47.75,-1,1,0,54,50.875,NaN,20
48,-1,1,0,51.5,49.75,NaN,20
48.75,0,NaN,0,54.125,51.4375,47,20
54,-1,1,1,40.25,47.125,NaN,20
51.875,0,NaN,0,41.375,46.625,44,20
44.375,-1,-1,1,61.125,52.75,NaN,20
46,1,1,0,60.625,53.3125,55,20
54.25,1,1,1,53.75,54,52,20
53.125,0,NaN,0,60.875,57,56,20
52.875,0,NaN,0,47.375,50.125,50,20
54.625,1,1,1,50.875,52.75,52,20
52.125,-1,1,1,60.375,56.25,NaN,20
51.25,0,NaN,0,62.875,57.0625,57,20
48.5,-1,1,0,42.75,45.625,NaN,20
50.75,1,-1,0,48.25,49.5,48,20
45.875,0,NaN,0,50.5,48.1875,54,20
47.625,-1,-1,1,40.5,44.0625,NaN,20
47.25,1,-1,1,59.125,53.1875,54,20
48.5,-1,1,0,47.5,48,NaN,20
45.25,1,-1,1,46.875,46.0625,48,20
50.5,0,NaN,0,48.75,49.625,50,20
47.125,0,NaN,0,61.375,54.25,49,20
55.125,-1,1,1,44.75,49.9375,NaN,20
45.5,0,NaN,0,53.25,49.375,53,20
45.5,1,1,0,57.125,51.3125,60,20
51.25,1,1,1,58.125,54.6875,62,20
54.625,-1,1,1,39.125,46.875,NaN,20
50.625,-1,1,1,59.375,55,NaN,20
44.5,-1,-1,1,59.25,51.875,NaN,20
46.125,-1,-1,1,60.625,53.375,NaN,20
54.125,0,NaN,0,50.5,52.3125,46,20
45.875,0,NaN,0,61.125,53.5,61,20
44.5,-1,-1,1,37.75,41.125,NaN,20
51.25,-1,1,1,58.25,54.75,NaN,20
44.75,0,NaN,0,58.125,51.4375,53,20
51.25,-1,1,1,54.125,52.6875,NaN,20
45.75,1,-1,1,50.375,48.0625,51,20
50.25,-1,1,1,59.75,55,NaN,20
54,1,1,1,39.5,46.75,48,20
53,-1,1,1,53,53,NaN,20
54.125,1,1,1,51.25,52.6875,50,20
46.125,1,1,0,59.75,52.9375,56,20
52.125,1,1,1,55.25,53.6875,57,20
47.625,0,NaN,0,57.75,52.6875,57,20
50.375,0,NaN,0,46,48.1875,58,20
55.875,-1,1,1,37.5,46.6875,NaN,20
53.75,-1,1,1,45.375,49.5625,NaN,20
48.125,1,1,0,57.125,52.625,51,20
55.25,-1,1,1,62.875,59.0625,NaN,20
51.75,-1,-1,0,38.625,45.1875,NaN,20
55,1,1,1,41.25,48.125,54,20
48.375,1,-1,1,45,46.6875,54,20
52.75,-1,1,1,57.375,55.0625,NaN,20
47.375,-1,-1,1,40.375,43.875,NaN,20
52.125,-1,1,1,53,52.5625,NaN,20
45.5,0,NaN,0,53.375,49.4375,53,20
54,0,NaN,0,45,49.5,46,20
44.5,-1,-1,1,58.5,51.5,NaN,20
52.125,-1,1,1,57.5,54.8125,NaN,20
54.5,0,NaN,0,46.75,50.625,42,20
54.625,-1,1,1,47.375,51,NaN,20
48.625,-1,-1,1,44.75,46.6875,NaN,20
48.25,-1,1,0,45.5,46.875,NaN,20
47.25,0,NaN,0,45.375,46.3125,51,20
53.125,0,NaN,0,40.75,46.9375,48,20
44.375,1,1,0,50.125,47.25,55,20
48.25,1,-1,1,44.625,46.4375,48,20
47.25,-1,1,0,48.75,48,NaN,20
47,-1,1,0,54.625,50.8125,NaN,20
48.5,-1,1,0,58.125,53.3125,NaN,20
55.125,0,NaN,0,38.25,46.6875,53,20
45.625,-1,1,0,53.5,49.5625,NaN,20
50.625,-1,1,1,48.5,49.5625,NaN,20
54.25,-1,-1,0,44.5,49.375,NaN,20
48.5,0,NaN,0,57.375,52.9375,56,20
50.25,0,NaN,0,58,54.125,56,20
54.25,-1,1,1,45,49.625,NaN,20
46.875,-1,1,0,51.75,49.3125,NaN,20
48.25,-1,1,0,37.75,43,NaN,20
54.625,-1,1,1,42.375,48.5,NaN,20
48.5,-1,1,0,44.5,46.5,NaN,20
50.625,0,NaN,0,61.875,56.25,66,20
47,-1,-1,1,62,54.5,NaN,20
48.625,-1,1,0,62.375,55.5,NaN,20
52.25,-1,-1,0,42.75,47.5,NaN,20
45,0,NaN,0,42.875,43.9375,44,20
46.125,0,NaN,0,44.125,45.125,52,20
47.25,1,-1,1,59.875,53.5625,64,20
47.25,1,1,0,46.375,46.8125,50,20
54.125,-1,1,1,62.75,58.4375,NaN,20
52.625,-1,1,1,60,56.3125,NaN,20
50.875,-1,1,1,45.375,48.125,NaN,20
45.5,-1,1,0,51.875,48.6875,NaN,20
46.625,1,-1,1,45.25,45.9375,53,20
50.375,0,NaN,0,47.25,48.8125,48,20
47.875,1,1,0,47.625,47.75,55,20
46.625,1,1,0,44.125,45.375,60,20
47.625,-1,1,0,57.625,52.625,NaN,20
45,-1,-1,1,47.375,46.1875,NaN,20
44.875,-1,-1,1,40.125,42.5,NaN,20
47.5,0,NaN,0,38.5,43,43,20
44.625,0,NaN,0,57.25,50.9375,64,20
53.875,1,1,1,50.625,52.25,55,20
